200 m
27.41;22f2;0.9;08.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
27.74;27 5;1.9;27.06.2020;Bern;Sonnenwend Meeting; 
400 m
64.17;X;None;06.07.2020;ganze Schweiz;Swiss Athletics Junior Challenge; 
800 m
150.32999999999998;4f1;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
100 m Hürden 76.2
17.12;29f3;0.7;08.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
18.12;4f1;0.2;29.08.2020;Hochdorf;SVM Nachwuchs Meeting U16 / U18; 
400 m Hürden 76.2
70.81;3 2;None;11.07.2020;Bulle;Meeting de la Gruyère; 
Hoch
1.6;1f1;None;11.07.2020;Bulle;Meeting de la Gruyère;Limite erfüllt
1.57;6f1;None;08.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
1.5;1f1;None;29.08.2020;Hochdorf;SVM Nachwuchs Meeting U16 / U18; 
Weit
4.97;;;06.07.2020;ganze Schweiz;Swiss Athletics Junior Challenge; 
4.9;16f1;0.7;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
4.86;2f1;-0.7;29.08.2020;Hochdorf;SVM Nachwuchs Meeting U16 / U18; 
Kugel 3.00 kg
9.13;35f1;None;08.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
Speer 600 gr
29.79;10 1;None;27.06.2020;Bern;Sonnenwend Meeting; 
Speer 500 gr
31.88;15f1;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
Siebenkampf U18 W
4168.0;16;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
