60 m
8.72;2;None;05.07.2020;Langenthal;UBS Kids Cup; 
8.76;5h1;None;27.06.2020;Langenthal;"Die schnällschte Oberaargauer"; 
8.83;2;None;15.08.2020;Interlaken;UBS Kids Cup; 
8.85;4f1;None;27.06.2020;Langenthal;"Die schnällschte Oberaargauer"; 
8.89;14h1;None;22.08.2020;Huttwil;BE Kantonalfinal Sprint; 
Hoch
1.35;2f1;None;16.08.2020;Langenthal;Nachwuchs SVM Einzel 2020; 
1.25;11f1;None;30.08.2020;Bern;Grosses Meeting für die Kleinen; 
Stab
2.2;22;None;01.08.2020;Frauenkappelen;16. Stabhochsprungmeeting; 
Weit Zone
4.64;2 1;None;08.08.2020;Zofingen;38. Nachwuchsmeeting; 
4.61;2;None;05.07.2020;Langenthal;UBS Kids Cup; 
4.59;;None;23.06.2020;ganze Schweiz;Swiss Athletics Junior Challenge; 
4.57;2;None;15.08.2020;Interlaken;UBS Kids Cup; 
Kugel 3.00 kg
8.76;2 1;None;30.08.2020;Bern;Grosses Meeting für die Kleinen; 
7.75;2f1;None;16.08.2020;Langenthal;Nachwuchs SVM Einzel 2020; 
Diskus 0.75 kg
27.73;1 1;None;08.08.2020;Zofingen;38. Nachwuchsmeeting; 
Speer 400 gr
35.7;2 1;None;30.08.2020;Bern;Grosses Meeting für die Kleinen;Limite erfüllt
34.94;1f1;None;16.08.2020;Langenthal;Nachwuchs SVM Einzel 2020;Limite erfüllt
33.92;;None;31.07.2020;ganze Schweiz;Swiss Athletics Junior Challenge;Limite erfüllt
32.67;;None;20.06.2020;ganze Schweiz;Swiss Athletics Junior Challenge;Limite erfüllt
32.17;3 1;None;08.08.2020;Zofingen;38. Nachwuchsmeeting;Limite erfüllt
31.69;9f1;None;15.07.2020;Langenthal;Nachwuchs Abendmeeting; 
Ball 200 g
62.49;2;None;15.08.2020;Interlaken;UBS Kids Cup; 
56.14;2;None;05.07.2020;Langenthal;UBS Kids Cup; 
UBS Kids Cup
2185.0;2;None;15.08.2020;Interlaken;UBS Kids Cup;Limite erfüllt
2129.0;2;None;05.07.2020;Langenthal;UBS Kids Cup;Limite erfüllt
