60 m
8.38;1;None;20.06.2020;Thun;UBS Kids Cup; 
8.46;2;None;27.06.2020;Ostermundigen;UBS Kids Cup; 
80 m
10.47;1h1;;22.08.2020;Huttwil;BE Kantonalfinal Sprint;Limite erfüllt
10.53;1f;;22.08.2020;Huttwil;BE Kantonalfinal Sprint;Limite erfüllt
10.64;6 1;0.9;05.08.2020;Langenthal;Internationales Sommermeeting; 
10.66;1f1;0.0;16.08.2020;Thun;Regionalfinal Schnällschti Oberländerinnen; 
10.71;1h3;-0.2;16.08.2020;Thun;Regionalfinal Schnällschti Oberländerinnen; 
10.73;7 2;-0.3;15.07.2020;Langenthal;Nachwuchs Abendmeeting; 
10.82;1 1;-0.9;20.06.2020;Thun;Thuner Vereinsmeeting; 
1000 m
217.95;3 1;None;16.08.2020;Thun;Regionalfinal Schnällschti Oberländerinnen; 
Weit
4.97;3 1;-0.2;30.06.2020;Thun;1. Thuner Sprung-Challange; 
4.81;4f1;0.6;15.07.2020;Langenthal;Nachwuchs Abendmeeting; 
Weit Zone
4.96;1;None;20.06.2020;Thun;UBS Kids Cup; 
4.94;2;None;27.06.2020;Ostermundigen;UBS Kids Cup; 
Ball 200 g
44.7;1;None;20.06.2020;Thun;UBS Kids Cup; 
39.95;2;None;27.06.2020;Ostermundigen;UBS Kids Cup; 
UBS Kids Cup
2125.0;1;None;20.06.2020;Thun;UBS Kids Cup; 
2024.0;2;None;27.06.2020;Ostermundigen;UBS Kids Cup; 
