100 m
12.65;1 1;0.0;20.06.2020;Thun;Thuner Vereinsmeeting;Limite erfüllt
200 m
25.78;1 1;0.6;20.06.2020;Thun;Thuner Vereinsmeeting;Limite erfüllt
800 m
145.96;2f2;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020;Limite erfüllt
100 m Hürden 84.0
14.64;4 3;1.9;27.06.2020;Bern;Sonnenwend Meeting; 
100 m Hürden 76.2
14.43;3f1;-0.6;08.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020;Limite erfüllt
14.64;3 2;0.5;15.07.2020;Langenthal;Nachwuchs Abendmeeting;Limite erfüllt
Hoch
1.57;7f1;None;08.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
Weit
5.22;2 1;0.0;30.06.2020;Thun;1. Thuner Sprung-Challange; 
5.09;16 1;0.1;27.06.2020;Bern;Sonnenwend Meeting; 
4.97;12f1;0.2;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
Kugel 3.00 kg
10.23;20f1;None;08.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
10.09;3 1;None;23.07.2020;Thun;1. Thuner Wurfchallange; 
Speer 500 gr
35.0;6f1;None;15.07.2020;Langenthal;Nachwuchs Abendmeeting; 
33.17;10f1;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
32.29;2 1;None;23.07.2020;Thun;1. Thuner Wurfchallange; 
Siebenkampf U18 W
4846.0;5;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
