60 m
8.37;1;None;20.06.2020;Thun;UBS Kids Cup; 
8.39;1;None;15.08.2020;Interlaken;UBS Kids Cup; 
8.49;1;None;27.06.2020;Ostermundigen;UBS Kids Cup; 
80 m
10.9;28f2;0.4;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
10.95;2 1;-0.9;20.06.2020;Thun;Thuner Vereinsmeeting; 
11.0;2h2;0.0;16.08.2020;Thun;Regionalfinal Schnällschti Oberländerinnen; 
11.11;18 3;-0.8;15.07.2020;Langenthal;Nachwuchs Abendmeeting; 
11.17;3f1;0.0;16.08.2020;Thun;Regionalfinal Schnällschti Oberländerinnen; 
1000 m
209.11;3 1;None;16.08.2020;Thun;Regionalfinal Schnällschti Oberländerinnen; 
210.95;13f1;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
80 m Hürden 76.2
12.76;6 1;1.5;15.07.2020;Langenthal;Nachwuchs Abendmeeting; 
12.78;3 1;1.0;25.07.2020;Riehen;Sommermeeting; 
Hoch
1.51;14f1;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
1.5;3f1;None;25.07.2020;Riehen;Sommermeeting; 
Weit
4.92;15f1;-1.4;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
4.9;2f1;0.4;25.07.2020;Riehen;Sommermeeting; 
Weit Zone
5.05;1;None;20.06.2020;Thun;UBS Kids Cup; 
4.98;1;None;27.06.2020;Ostermundigen;UBS Kids Cup; 
4.92;1;None;15.08.2020;Interlaken;UBS Kids Cup; 
Kugel 3.00 kg
10.91;3f1;None;28.06.2020;Sarnen;OKB-Werfer-Meeting;Limite erfüllt
10.37;14f1;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
10.3;4f1;None;25.07.2020;Riehen;Sommermeeting; 
Diskus 0.75 kg
32.44;4f1;None;28.06.2020;Sarnen;OKB-Werfer-Meeting;Limite erfüllt
Speer 400 gr
47.79;1f1;None;28.06.2020;Sarnen;OKB-Werfer-Meeting;Limite erfüllt
46.5;1f1;None;25.07.2020;Riehen;Sommermeeting;Limite erfüllt
41.39;2f1;None;15.07.2020;Langenthal;Nachwuchs Abendmeeting;Limite erfüllt
Ball 200 g
65.32;1;None;20.06.2020;Thun;UBS Kids Cup; 
62.2;1;None;27.06.2020;Ostermundigen;UBS Kids Cup; 
61.2;1;None;15.08.2020;Interlaken;UBS Kids Cup; 
Fünfkampf U16 W
3221.0;5;None;09.08.2020;Langenthal;Mehrkampf Schweizermeisterschaften 2020; 
UBS Kids Cup
2457.0;1;None;20.06.2020;Thun;UBS Kids Cup; 
2362.0;1;None;15.08.2020;Interlaken;UBS Kids Cup; 
2361.0;1;None;27.06.2020;Ostermundigen;UBS Kids Cup; 
